group,monitor,aqs_site_id,county,row_type,row,health_effects,period,period_start,period_end,value_shown,statistic,mean_ppb,screening_level_ppb,n_samples,n_weeks,coverage,coverage_flag,design_value,naaqs,dv_method,data_cutoff
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",Sep 2026,2026-09-01,2026-09-30,0.0075,mean of weekly means ÷ screening level,0.09675,12.81596,453.0,3.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2023,2023-01-01,2023-12-31,0.0079,mean ÷ screening level,0.10116,12.81596,7203.0,,0.82226,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2024,2024-01-01,2024-12-31,0.009,mean ÷ screening level,0.11485,12.81596,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2025,2025-01-01,2025-12-31,0.0115,mean ÷ screening level,0.14678,12.81596,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2026 YTD,2026-01-01,2026-09-12,0.0091,mean ÷ screening level,0.11632,12.81596,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Last 365 Days,2025-09-12,2026-09-12,0.0098,mean ÷ screening level,0.12599,12.81596,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Sep 2026,2026-09-01,2026-09-30,0.0099,mean of weekly means ÷ screening level,0.12689,12.81596,604.0,4.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2023,2023-01-01,2023-12-31,0.0031,mean ÷ screening level,0.03943,12.81596,7263.0,,0.82911,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2024,2024-01-01,2024-12-31,0.0028,mean ÷ screening level,0.03592,12.81596,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2025,2025-01-01,2025-12-31,0.0031,mean ÷ screening level,0.04002,12.81596,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2026 YTD,2026-01-01,2026-09-12,0.0025,mean ÷ screening level,0.03172,12.81596,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Last 365 Days,2025-09-12,2026-09-12,0.0029,mean ÷ screening level,0.03692,12.81596,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Sep 2026,2026-09-01,2026-09-30,0.0033,mean of weekly means ÷ screening level,0.04199,12.81596,302.0,2.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Reproductive,2023,2023-01-01,2023-12-31,0.4045,mean ÷ screening level,0.38398,0.94925,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Reproductive,2024,2024-01-01,2024-12-31,0.3477,mean ÷ screening level,0.33006,0.94925,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Reproductive,2025,2025-01-01,2025-12-31,0.3228,mean ÷ screening level,0.30646,0.94925,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Reproductive,2026 YTD,2026-01-01,2026-09-12,0.3137,mean ÷ screening level,0.29779,0.94925,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Reproductive,Last 365 Days,2025-09-12,2026-09-12,0.3148,mean ÷ screening level,0.2988,0.94925,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,"1,3-Butadiene",Reproductive,Sep 2026,2026-09-01,2026-09-30,0.2422,mean of weekly means ÷ screening level,0.22987,0.94925,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Immune,2023,2023-01-01,2023-12-31,0.0346,mean ÷ screening level,0.33589,9.70362,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Immune,2024,2024-01-01,2024-12-31,0.0335,mean ÷ screening level,0.32515,9.70362,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Immune,2025,2025-01-01,2025-12-31,0.0399,mean ÷ screening level,0.38702,9.70362,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Immune,2026 YTD,2026-01-01,2026-09-12,0.0294,mean ÷ screening level,0.28519,9.70362,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Immune,Last 365 Days,2025-09-12,2026-09-12,0.0374,mean ÷ screening level,0.36274,9.70362,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Benzene,Immune,Sep 2026,2026-09-01,2026-09-30,0.0362,mean of weekly means ÷ screening level,0.35099,9.70362,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Cyclohexane,Developmental,2023,2023-01-01,2023-12-31,0.0002,mean ÷ screening level,0.31503,1830.26,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Cyclohexane,Developmental,2024,2024-01-01,2024-12-31,0.0002,mean ÷ screening level,0.29306,1830.26,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Cyclohexane,Developmental,2025,2025-01-01,2025-12-31,0.0002,mean ÷ screening level,0.30747,1830.26,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Cyclohexane,Developmental,2026 YTD,2026-01-01,2026-09-12,0.0001,mean ÷ screening level,0.1769,1830.26,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Cyclohexane,Developmental,Last 365 Days,2025-09-12,2026-09-12,0.0002,mean ÷ screening level,0.2819,1830.26,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Cyclohexane,Developmental,Sep 2026,2026-09-01,2026-09-30,0.0002,mean of weekly means ÷ screening level,0.29311,1830.26,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2023,2023-01-01,2023-12-31,0.0007,mean ÷ screening level,0.16781,230.29755,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2024,2024-01-01,2024-12-31,0.0006,mean ÷ screening level,0.13185,230.29755,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2025,2025-01-01,2025-12-31,0.0006,mean ÷ screening level,0.14052,230.29755,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0005,mean ÷ screening level,0.11347,230.29755,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0006,mean ÷ screening level,0.13276,230.29755,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0006,mean of weekly means ÷ screening level,0.14179,230.29755,453.0,3.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2023,2023-01-01,2023-12-31,0.0002,mean ÷ screening level,0.01403,85.43972,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2024,2024-01-01,2024-12-31,0.0001,mean ÷ screening level,0.01245,85.43972,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.01012,85.43972,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0001,mean ÷ screening level,0.00433,85.43972,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0001,mean ÷ screening level,0.00667,85.43972,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0001,mean of weekly means ÷ screening level,0.00623,85.43972,302.0,2.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2023,2023-01-01,2023-12-31,0.0005,mean ÷ screening level,0.11393,234.75756,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2024,2024-01-01,2024-12-31,0.0003,mean ÷ screening level,0.07293,234.75756,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2025,2025-01-01,2025-12-31,0.0005,mean ÷ screening level,0.1139,234.75756,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2026 YTD,2026-01-01,2026-09-12,0.0006,mean ÷ screening level,0.13036,234.75756,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Last 365 Days,2025-09-12,2026-09-12,0.0005,mean ÷ screening level,0.1214,234.75756,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Sep 2026,2026-09-01,2026-09-30,0.0004,mean of weekly means ÷ screening level,0.10086,234.75756,453.0,3.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Toluene,"Nervous, Urinary",2023,2023-01-01,2023-12-31,0.0007,mean ÷ screening level,0.9015,1379.85674,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Toluene,"Nervous, Urinary",2024,2024-01-01,2024-12-31,0.0006,mean ÷ screening level,0.84388,1379.85674,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Toluene,"Nervous, Urinary",2025,2025-01-01,2025-12-31,0.0006,mean ÷ screening level,0.8082,1379.85674,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Toluene,"Nervous, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0005,mean ÷ screening level,0.68362,1379.85674,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Toluene,"Nervous, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0006,mean ÷ screening level,0.76174,1379.85674,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,Toluene,"Nervous, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0006,mean of weekly means ÷ screening level,0.7902,1379.85674,302.0,2.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,n-Hexane,Nervous,2023,2023-01-01,2023-12-31,0.0033,mean ÷ screening level,0.68553,207.10722,7249.0,,0.82751,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,n-Hexane,Nervous,2024,2024-01-01,2024-12-31,0.0036,mean ÷ screening level,0.75572,207.10722,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,n-Hexane,Nervous,2025,2025-01-01,2025-12-31,0.0041,mean ÷ screening level,0.85927,207.10722,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,n-Hexane,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0028,mean ÷ screening level,0.58366,207.10722,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,n-Hexane,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.0039,mean ÷ screening level,0.81549,207.10722,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,n-Hexane,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0041,mean of weekly means ÷ screening level,0.84556,207.10722,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,o-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0068,mean ÷ screening level,0.15703,23.03,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,o-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.006,mean ÷ screening level,0.1376,23.03,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,o-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0055,mean ÷ screening level,0.12666,23.03,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,o-Xylene,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0044,mean ÷ screening level,0.10175,23.03,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,o-Xylene,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.005,mean ÷ screening level,0.11411,23.03,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,o-Xylene,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0056,mean of weekly means ÷ screening level,0.1294,23.03,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0186,mean ÷ screening level,0.42941,23.03127,7291.0,,0.83231,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.0184,mean ÷ screening level,0.42387,23.03127,6921.0,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0189,mean ÷ screening level,0.4344,23.03127,7581.0,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0153,mean ÷ screening level,0.3527,23.03127,5398.0,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.017,mean ÷ screening level,0.39102,23.03127,7649.0,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0186,mean of weekly means ÷ screening level,0.42742,23.03127,151.0,1.0,0.89881,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total,,2023,2023-01-01,2023-12-31,0.4887,sum of pollutant ratios,,,,,0.82226,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total,,2024,2024-01-01,2024-12-31,0.4296,sum of pollutant ratios,,,,,0.78791,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total,,2025,2025-01-01,2025-12-31,0.4141,sum of pollutant ratios,,,,,0.86541,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total,,2026 YTD,2026-01-01,2026-09-12,0.3835,sum of pollutant ratios,,,,,0.88203,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total,,Last 365 Days,2025-09-12,2026-09-12,0.3979,sum of pollutant ratios,,,,,0.87079,,,,,2026-09-12
Other Health Risks,Manchester East Avenue N [55] POC 3,48-201-0307,Harris,total,Total,,Sep 2026,2026-09-01,2026-09-30,0.3292,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Ability to have children,Reproductive,2023,2023-01-01,2023-12-31,0.1083,sum of pollutant ratios,,,,,0.81632,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Ability to have children,Reproductive,2024,2024-01-01,2024-12-31,0.1293,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Ability to have children,Reproductive,2025,2025-01-01,2025-12-31,0.1161,sum of pollutant ratios,,,,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Ability to have children,Reproductive,2026 YTD,2026-01-01,2026-09-12,0.031,sum of pollutant ratios,,,,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Ability to have children,Reproductive,Last 365 Days,2025-09-12,2026-09-12,0.0554,sum of pollutant ratios,,,,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Ability to have children,Reproductive,Sep 2026,2026-09-01,2026-09-30,0.0632,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Blood,Hematological,2023,2023-01-01,2023-12-31,0.0029,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Blood,Hematological,2024,2024-01-01,2024-12-31,0.0112,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Blood,Hematological,2025,2025-01-01,2025-12-31,0.0082,sum of pollutant ratios,,,,,0.84715,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Blood,Hematological,2026 YTD,2026-01-01,2026-09-12,0.0059,sum of pollutant ratios,,,,,0.83023,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Blood,Hematological,Last 365 Days,2025-09-12,2026-09-12,0.0074,sum of pollutant ratios,,,,,0.83106,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Blood,Hematological,Sep 2026,2026-09-01,2026-09-30,0.0074,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Brain and nervous system,Nervous,2023,2023-01-01,2023-12-31,0.0174,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Brain and nervous system,Nervous,2024,2024-01-01,2024-12-31,0.0321,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Brain and nervous system,Nervous,2025,2025-01-01,2025-12-31,0.0257,sum of pollutant ratios,,,,,0.84715,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Brain and nervous system,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0169,sum of pollutant ratios,,,,,0.83023,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Brain and nervous system,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.0227,sum of pollutant ratios,,,,,0.83106,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Brain and nervous system,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0215,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Growth and development (children's),Developmental,2023,2023-01-01,2023-12-31,0.0016,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Growth and development (children's),Developmental,2024,2024-01-01,2024-12-31,0.0094,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Growth and development (children's),Developmental,2025,2025-01-01,2025-12-31,0.007,sum of pollutant ratios,,,,,0.84715,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Growth and development (children's),Developmental,2026 YTD,2026-01-01,2026-09-12,0.0046,sum of pollutant ratios,,,,,0.83023,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Growth and development (children's),Developmental,Last 365 Days,2025-09-12,2026-09-12,0.0061,sum of pollutant ratios,,,,,0.83106,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Growth and development (children's),Developmental,Sep 2026,2026-09-01,2026-09-30,0.0058,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Hormone system,Endocrine,2023,2023-01-01,2023-12-31,0.0001,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Hormone system,Endocrine,2024,2024-01-01,2024-12-31,0.0002,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Hormone system,Endocrine,2025,2025-01-01,2025-12-31,0.0002,sum of pollutant ratios,,,,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Hormone system,Endocrine,2026 YTD,2026-01-01,2026-09-12,0.0,sum of pollutant ratios,,,,,0.85637,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Hormone system,Endocrine,Last 365 Days,2025-09-12,2026-09-12,0.0001,sum of pollutant ratios,,,,,0.84927,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Hormone system,Endocrine,Sep 2026,2026-09-01,2026-09-30,0.0001,sum of pollutant ratios,,,,,0.89881,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Immune system,Immune,2023,2023-01-01,2023-12-31,0.0319,sum of pollutant ratios,,,,,0.81119,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Immune system,Immune,2024,2024-01-01,2024-12-31,0.0394,sum of pollutant ratios,,,,,0.85872,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Immune system,Immune,2025,2025-01-01,2025-12-31,0.0347,sum of pollutant ratios,,,,,0.84772,,,,,2026-09-12
Other Health Risks,Pasadena Richey Elementary School POC 4,48-201-1049,Harris,health_effect_total,Immune system,Immune,2026 YTD,2026-01-01,2026-09-12,0.0155,sum of pollutant ratios,,,,,0.85637,,,,,2026-09-12
